id,tool,configuration,target,%consistent_result,distribution
7,soot-nondex,c1f280cfd3c38dcaff05f62a7299afe1,MR5.jar,0.1764705882,2
7,soot-nondex,3592292094ad0a7002b7da7ccb86400a,MR5.jar,0.1764705882,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CSR1.jar,0.1731092437,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CSR2.jar,0.1731092437,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CSR3.jar,0.1731092437,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Ser3.jar,0.1722972973,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SerLam1.jar,0.1722972973,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CFNE1.jar,0.1717171717,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CFNE2.jar,0.1717171717,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI2.jar,0.1714770798,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI6.jar,0.1714770798,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CFNE3.jar,0.1703204047,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,CFNE4.jar,0.1703204047,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LRR1.jar,0.1703204047,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LRR3.jar,0.1703204047,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR9.jar,0.1703204047,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI1.jar,0.1700680272,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI4.jar,0.1700680272,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI5.jar,0.1700680272,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI7.jar,0.1700680272,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LRR2.jar,0.17003367,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,ExtSer1.jar,0.1694915254,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Ser1.jar,0.1694915254,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Ser2.jar,0.1694915254,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Ser6.jar,0.1694915254,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Lambda2.jar,0.1672354949,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Lambda3.jar,0.1672354949,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,JVMC1.jar,0.1658119658,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Lambda4.jar,0.1643835616,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR4.jar,0.1643835616,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR5.jar,0.1643835616,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR6.jar,0.1643835616,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,VC4.jar,0.1643835616,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR1.jar,0.1635434412,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR7.jar,0.1635434412,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8SIM1.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,JVMC3.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,JVMC4.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,JVMC5.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,NVC1.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC1.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC2.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC3.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC4.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC5.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TC6.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR1.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR4.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR6.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe1.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe2.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe3.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe4.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe5.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe6.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,Unsafe7.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,VC2.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,VC3.jar,0.1629502573,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM1.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM2.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM3.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM4.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM5.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,J8DIM6.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,JVMC2.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR2.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,MR3.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,NVC2.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,NVC3.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,NVC4.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,NVC5.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,SI3.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR2.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR3.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR7.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR8.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,VC1.jar,0.1615120275,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LIB1.jar,0.1600688468,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LIB2.jar,0.1600688468,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LIB3.jar,0.1600688468,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LIB4.jar,0.1600688468,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,LIB5.jar,0.1600688468,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,TR5.jar,0.1600688468,2
7,soot-nondex,3592292094ad0a7002b7da7ccb86400a,MR7.jar,0.1034482759,2
7,soot-nondex,3592292094ad0a7002b7da7ccb86400a,MR1.jar,0.08771929825,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,eclipse.jar,0.8288081581,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,jython.jar,0.882815036,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,hsqldb.jar,0.8426028921,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,bloat.jar,0.7732843137,2
7,soot-nondex,f2e5e16875693d27a40d0f9408b403fd,antlr.jar,0.3354667178,6
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,antlr.jar,0.7828358209,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,pmd.jar,0.716307931,2
7,soot-nondex,e8616cd0fad067d43344ff53cf5ddea2,chart.jar,0.8352656169,2
8,doop,99aaf3fdb1e151efad422461bb1922d0,bloat.jar,0.9515274406,5
8,doop,99aaf3fdb1e151efad422461bb1922d0,chart.jar,0.9657665748,5
8,doop,99aaf3fdb1e151efad422461bb1922d0,fop.jar,0.9043731703,5
8,doop,6aefcbbc297d08bcc270735a276642e1,bloat.jar,0.8128297214,5
8,doop,99aaf3fdb1e151efad422461bb1922d0,pmd.jar,0.9736429972,5
8,doop,3fb3029c1995658a635fcab9a42766fc,bloat.jar,0.893889423,4
8,doop,3fb3029c1995658a635fcab9a42766fc,chart.jar,0.8803500433,5
8,doop,3fb3029c1995658a635fcab9a42766fc,fop.jar,0.9040378837,5
8,doop,3fb3029c1995658a635fcab9a42766fc,hsqldb.jar,0.9381587847,5
8,doop,3fb3029c1995658a635fcab9a42766fc,jython.jar,0.9837541489,5
8,doop,3fb3029c1995658a635fcab9a42766fc,pmd.jar,0.9747395196,4
8,doop,334dad885c5a00fa67c5091d828fe3a6,bloat.jar,0.9418938864,4
8,doop,6aefcbbc297d08bcc270735a276642e1,eclipse.jar,0.9150007727,5
8,doop,334dad885c5a00fa67c5091d828fe3a6,chart.jar,0.8836421043,5
8,doop,334dad885c5a00fa67c5091d828fe3a6,fop.jar,0.9069496916,4
8,doop,334dad885c5a00fa67c5091d828fe3a6,pmd.jar,0.922725712,5
8,doop,334dad885c5a00fa67c5091d828fe3a6,jython.jar,0.9919481141,5
8,doop,bfc5ffe72e820249ed6320ce549133ef,fop.jar,0.891068338,3
8,doop,bfc5ffe72e820249ed6320ce549133ef,bloat.jar,0.8851626882,5
8,doop,334dad885c5a00fa67c5091d828fe3a6,hsqldb.jar,0.9465245459,4
8,doop,bfc5ffe72e820249ed6320ce549133ef,chart.jar,0.8592692369,5
8,doop,005fdc506e7f4f83ba52acca519dedc3,chart.jar,0.9832003009,4
8,doop,005fdc506e7f4f83ba52acca519dedc3,fop.jar,0.997746991,4
8,doop,802e85bad6cde3d1f253c44ac8f33945,bloat.jar,0.884091592,5
8,doop,bfc5ffe72e820249ed6320ce549133ef,pmd.jar,0.9327021422,5
8,doop,802e85bad6cde3d1f253c44ac8f33945,chart.jar,0.888113285,5
8,doop,802e85bad6cde3d1f253c44ac8f33945,fop.jar,0.9024593801,4
8,doop,005fdc506e7f4f83ba52acca519dedc3,pmd.jar,0.9919809027,5
8,doop,802e85bad6cde3d1f253c44ac8f33945,jython.jar,0.9839397385,5
8,doop,802e85bad6cde3d1f253c44ac8f33945,pmd.jar,0.9967006539,4
8,doop,005fdc506e7f4f83ba52acca519dedc3,bloat.jar,0.9975900312,5
8,doop,802e85bad6cde3d1f253c44ac8f33945,hsqldb.jar,0.9661579586,5
8,doop,6aefcbbc297d08bcc270735a276642e1,JVMC5.jar,0.9963829242,2
8,doop,6aefcbbc297d08bcc270735a276642e1,MR3.jar,0.9952943707,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe4.jar,0.9936121571,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe1.jar,0.9928643015,2
8,doop,6aefcbbc297d08bcc270735a276642e1,MR5.jar,0.9922052268,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe2.jar,0.9920606085,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe5.jar,0.9915691811,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SI1.jar,0.9900808278,2
8,doop,6aefcbbc297d08bcc270735a276642e1,VC1.jar,0.9894440073,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe3.jar,0.9888448652,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe6.jar,0.9875170041,2
8,doop,6aefcbbc297d08bcc270735a276642e1,LIB3.jar,0.9873341454,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SI2.jar,0.9870255071,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR5.jar,0.9858942133,3
8,doop,6aefcbbc297d08bcc270735a276642e1,LIB1.jar,0.984296541,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CL3.jar,0.9839546516,2
8,doop,6aefcbbc297d08bcc270735a276642e1,LRR2.jar,0.983392424,3
8,doop,6aefcbbc297d08bcc270735a276642e1,JVMC1.jar,0.9820149631,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR6.jar,0.9805822702,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SI5.jar,0.9799925554,3
8,doop,6aefcbbc297d08bcc270735a276642e1,MR2.jar,0.9773792811,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SerLam1.jar,0.975384496,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Unsafe7.jar,0.9752854951,2
8,doop,6aefcbbc297d08bcc270735a276642e1,MR7.jar,0.9750244083,3
8,doop,6aefcbbc297d08bcc270735a276642e1,VC3.jar,0.9743325403,2
8,doop,6aefcbbc297d08bcc270735a276642e1,DP1.jar,0.974318441,2
8,doop,6aefcbbc297d08bcc270735a276642e1,LIB4.jar,0.973294003,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TC1.jar,0.9730694739,2
8,doop,6aefcbbc297d08bcc270735a276642e1,TC6.jar,0.9727657672,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SerLam2.jar,0.9724236164,2
8,doop,6aefcbbc297d08bcc270735a276642e1,CSR2.jar,0.972210576,3
8,doop,6aefcbbc297d08bcc270735a276642e1,Ser1.jar,0.9717166241,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SI4.jar,0.9716938883,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SI8.jar,0.9708067592,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR7.jar,0.970804746,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM7.jar,0.9706892723,3
8,doop,6aefcbbc297d08bcc270735a276642e1,MR4.jar,0.9706792112,2
8,doop,6aefcbbc297d08bcc270735a276642e1,CFNE1.jar,0.9705259837,3
8,doop,6aefcbbc297d08bcc270735a276642e1,VC4.jar,0.970291826,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Lambda3.jar,0.9699553703,2
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM1.jar,0.9698044342,3
8,doop,6aefcbbc297d08bcc270735a276642e1,LIB5.jar,0.9696790939,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM1.jar,0.9695724314,3
8,doop,6aefcbbc297d08bcc270735a276642e1,JVMC3.jar,0.969209173,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR1.jar,0.9690453345,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TC5.jar,0.9689446696,3
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM3.jar,0.9684971098,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR2.jar,0.9680481441,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TC4.jar,0.9676229723,3
8,doop,6aefcbbc297d08bcc270735a276642e1,NVC4.jar,0.9675349337,3
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM2.jar,0.9673875955,3
8,doop,6aefcbbc297d08bcc270735a276642e1,Ser6.jar,0.9670304305,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Lambda2.jar,0.9669995942,2
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM5.jar,0.9666829796,3
8,doop,6aefcbbc297d08bcc270735a276642e1,MR6.jar,0.9665776088,2
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR4.jar,0.9665170098,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CL2.jar,0.9659300787,3
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM6.jar,0.9659086456,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CSR3.jar,0.9652028116,3
8,doop,6aefcbbc297d08bcc270735a276642e1,LRR1.jar,0.9648673352,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM4.jar,0.9639658486,3
8,doop,6aefcbbc297d08bcc270735a276642e1,VC2.jar,0.9633032312,2
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR6.jar,0.9632830218,3
8,doop,6aefcbbc297d08bcc270735a276642e1,Lambda4.jar,0.9630392822,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM6.jar,0.9626442785,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM3.jar,0.9625900971,3
8,doop,6aefcbbc297d08bcc270735a276642e1,JVMC4.jar,0.9618530743,3
8,doop,6aefcbbc297d08bcc270735a276642e1,NVC3.jar,0.9617590324,3
8,doop,6aefcbbc297d08bcc270735a276642e1,LIB2.jar,0.960017712,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM2.jar,0.9597913469,3
8,doop,6aefcbbc297d08bcc270735a276642e1,J8DIM4.jar,0.9592051843,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CFNE3.jar,0.9590827688,3
8,doop,6aefcbbc297d08bcc270735a276642e1,NVC5.jar,0.9588107532,3
8,doop,6aefcbbc297d08bcc270735a276642e1,Ser3.jar,0.958721772,2
8,doop,6aefcbbc297d08bcc270735a276642e1,SI6.jar,0.9581394744,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SI7.jar,0.9580242118,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR1.jar,0.9579138322,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SPM5.jar,0.9574979235,3
8,doop,6aefcbbc297d08bcc270735a276642e1,NVC2.jar,0.957059181,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR8.jar,0.9570275096,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CSR1.jar,0.9569184703,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR7.jar,0.9563295067,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CFNE2.jar,0.9562087349,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CFNE4.jar,0.9558131394,3
8,doop,6aefcbbc297d08bcc270735a276642e1,NVC1.jar,0.955616623,3
8,doop,6aefcbbc297d08bcc270735a276642e1,JVMC2.jar,0.9553007044,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR2.jar,0.9549936037,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR3.jar,0.9549835479,3
8,doop,6aefcbbc297d08bcc270735a276642e1,Lambda1.jar,0.9549013264,2
8,doop,6aefcbbc297d08bcc270735a276642e1,Ser2.jar,0.9542894034,2
8,doop,6aefcbbc297d08bcc270735a276642e1,TR9.jar,0.9537247627,3
8,doop,6aefcbbc297d08bcc270735a276642e1,J8SIM1.jar,0.953593355,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CL4.jar,0.9532441765,2
8,doop,6aefcbbc297d08bcc270735a276642e1,ExtSer1.jar,0.9526191803,3
8,doop,6aefcbbc297d08bcc270735a276642e1,MR1.jar,0.9515503626,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR4.jar,0.9509103569,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CL1.jar,0.9503907709,3
8,doop,6aefcbbc297d08bcc270735a276642e1,CSR4.jar,0.9499954916,3
8,doop,6aefcbbc297d08bcc270735a276642e1,LRR3.jar,0.9495939981,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TC2.jar,0.948112237,3
8,doop,6aefcbbc297d08bcc270735a276642e1,SI3.jar,0.947729693,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TR5.jar,0.9470783933,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR3.jar,0.9439794194,3
8,doop,6aefcbbc297d08bcc270735a276642e1,TMR8.jar,0.9407245344,3
8,doop,005fdc506e7f4f83ba52acca519dedc3,MR3.jar,0.7963159269,2
8,doop,005fdc506e7f4f83ba52acca519dedc3,MR7.jar,0.7884839919,2
8,doop,005fdc506e7f4f83ba52acca519dedc3,MR5.jar,0.7588797394,2
8,doop,005fdc506e7f4f83ba52acca519dedc3,MR2.jar,0.7049361663,2
8,doop,6aefcbbc297d08bcc270735a276642e1,TC3.jar,0.2948989155,3
9,opal,87af48de5a9be6104bd45d8b425c9f47,eclipse.jar,0.999680868,2
9,opal,f36b711125e26b2ebec5208e6634ff7b,eclipse.jar,0.9999408159,2
9,opal,7c32c03d52ac2bd7502b312ca4019e4c,eclipse.jar,0.9992651176,2
9,opal,a7ab2ce7c8ba3646c7270d8d5b75da1a,eclipse.jar,0.9987038762,2
10,code2flow,40b91ceec84b60f4342dbce318b35757,nested___init__.py.py.raw,0,3
10,code2flow,fa21057d273caed8407780024dcffb7d,call_main.py.py.raw,0,3
10,code2flow,a18b344df16423f8c07c41fb596b8476,call_main.py.py.raw,0,4
10,code2flow,40b91ceec84b60f4342dbce318b35757,call_main.py.py.raw,0,5
10,code2flow,af5be2a4240c51956618459552f1f758,nested___init__.py.py.raw,0,3
11,pycg,7fdc9fa37279ec83cc35e2644995c580,assigned_call_main.py.raw,0.5,4
11,pycg,7fdc9fa37279ec83cc35e2644995c580,imported_call_main.py.raw,0.5,4
11,pycg,71288a17962c59c956a333f58d3f97c6,call_main.py.raw,0.5,4
11,pycg,71288a17962c59c956a333f58d3f97c6,imported_call_main.py.raw,0.5,5
11,pycg,7fdc9fa37279ec83cc35e2644995c580,call_main.py.raw,0.3333333333,5
